class,cap.diameter,cap.shape,cap.surface,cap.color,does.bruise.or.bleed,gill.attachment,gill.spacing,gill.color,stem.height,stem.width,stem.root,stem.surface,stem.color,veil.type,veil.color,has.ring,ring.type,spore.print.color,habitat,season
poisonous,132.1,convex,NA,brown,f,e,,w,109.6,16.36,,,w,u,w,t,g,,Woods,Autumn
poisonous,124.8,flat,NA,gray,f,e,,w,110.4,17.03,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.2,convex,NA,brown,f,e,,w,110.3,14.16,,,w,u,w,t,g,,Woods,Autumn
poisonous,125.9,flat,NA,gray,f,e,,w,113.1,16.73,,,w,u,w,t,g,,Woods,Summer
poisonous,123.2,flat,NA,gray,f,e,,w,111,15.04,,,w,u,w,t,g,,Woods,Autumn
poisonous,127.9,flat,NA,brown,f,e,,w,104.6,14.5,,,w,u,w,t,g,,Woods,Summer
poisonous,135.5,flat,NA,gray,f,e,,w,108,15.62,,,w,u,w,t,e,,Woods,Summer
poisonous,125,convex,NA,gray,f,e,,w,110.6,12.09,,,w,u,w,t,e,,Woods,Summer
poisonous,121.6,flat,NA,brown,f,e,,w,110.3,15.01,,,w,u,w,t,e,,Woods,Autumn
poisonous,135.7,flat,NA,gray,f,e,,w,114.1,15.76,,,w,u,w,t,g,,Woods,Summer
poisonous,124.3,convex,NA,gray,f,e,,w,111.3,15.59,,,w,u,w,t,e,,Woods,Autumn
poisonous,124.4,flat,NA,brown,f,e,,w,108.5,14.31,,,w,u,w,t,e,,Woods,Autumn
poisonous,113.9,convex,NA,brown,f,e,,w,113.1,13.1,,,w,u,w,t,e,,Woods,Autumn
poisonous,139,flat,NA,gray,f,e,,w,114.3,18.35,,,w,u,w,t,g,,Woods,Autumn
poisonous,127.5,convex,NA,gray,f,e,,w,103.3,10.91,,,w,u,w,t,e,,Woods,Summer
poisonous,130.5,convex,NA,brown,f,e,,w,108.7,15.08,,,w,u,w,t,g,,Woods,Summer
poisonous,121.3,convex,NA,gray,f,e,,w,106.8,14.4,,,w,u,w,t,g,,Woods,Summer
poisonous,110.9,flat,NA,gray,f,e,,w,102.7,12.11,,,w,u,w,t,g,,Woods,Summer
poisonous,120.2,convex,NA,brown,f,e,,w,111.9,13.2,,,w,u,w,t,g,,Woods,Autumn
poisonous,107.6,convex,NA,gray,f,e,,w,110.3,12.81,,,w,u,w,t,e,,Woods,Autumn
poisonous,121.4,convex,NA,brown,f,e,,w,110.7,13.65,,,w,u,w,t,e,,Woods,Summer
poisonous,125.6,convex,NA,gray,f,e,,w,107.3,14.98,,,w,u,w,t,e,,Woods,Summer
poisonous,122.3,flat,NA,brown,f,e,,w,112.8,12.73,,,w,u,w,t,g,,Woods,Summer
poisonous,123.2,flat,NA,brown,f,e,,w,106.6,12.57,,,w,u,w,t,g,,Woods,Autumn
poisonous,127.2,flat,NA,brown,f,e,,w,115.6,17.54,,,w,u,w,t,g,,Woods,Summer
poisonous,116.1,flat,NA,brown,f,e,,w,109.4,14.61,,,w,u,w,t,g,,Woods,Summer
poisonous,131.3,convex,NA,brown,f,e,,w,108.9,16.43,,,w,u,w,t,e,,Woods,Autumn
poisonous,129.6,flat,NA,gray,f,e,,w,109.1,15.36,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.3,flat,NA,brown,f,e,,w,108.6,16.08,,,w,u,w,t,e,,Woods,Summer
poisonous,114.1,flat,NA,brown,f,e,,w,108.6,13.34,,,w,u,w,t,e,,Woods,Autumn
poisonous,110.6,convex,NA,gray,f,e,,w,101.4,14.78,,,w,u,w,t,g,,Woods,Autumn
poisonous,108.8,convex,NA,brown,f,e,,w,107.8,12.34,,,w,u,w,t,g,,Woods,Autumn
poisonous,111.9,convex,NA,gray,f,e,,w,102,11.89,,,w,u,w,t,g,,Woods,Autumn
poisonous,123.8,flat,NA,gray,f,e,,w,109.3,14.94,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.8,convex,NA,brown,f,e,,w,110.3,17.25,,,w,u,w,t,e,,Woods,Autumn
poisonous,129.6,convex,NA,gray,f,e,,w,114.6,17.35,,,w,u,w,t,e,,Woods,Autumn
poisonous,132.2,convex,NA,gray,f,e,,w,115.3,16,,,w,u,w,t,g,,Woods,Summer
poisonous,134.6,flat,NA,gray,f,e,,w,109.1,17.07,,,w,u,w,t,e,,Woods,Autumn
poisonous,131.7,flat,NA,gray,f,e,,w,110.3,15.58,,,w,u,w,t,g,,Woods,Autumn
poisonous,124.1,flat,NA,gray,f,e,,w,112.6,16.57,,,w,u,w,t,e,,Woods,Autumn
poisonous,121,convex,NA,gray,f,e,,w,104.9,14.84,,,w,u,w,t,g,,Woods,Summer
poisonous,103,flat,NA,gray,f,e,,w,107.7,13.89,,,w,u,w,t,e,,Woods,Autumn
poisonous,121.7,flat,NA,brown,f,e,,w,111.6,15.44,,,w,u,w,t,e,,Woods,Autumn
poisonous,127.2,flat,NA,brown,f,e,,w,108.7,16.28,,,w,u,w,t,e,,Woods,Summer
poisonous,135.1,convex,NA,gray,f,e,,w,112.9,15.67,,,w,u,w,t,g,,Woods,Autumn
poisonous,112.9,convex,NA,brown,f,e,,w,107,13.66,,,w,u,w,t,g,,Woods,Summer
poisonous,124,flat,NA,gray,f,e,,w,111.4,15.52,,,w,u,w,t,g,,Woods,Autumn
poisonous,145.5,convex,NA,gray,f,e,,w,113.2,16.34,,,w,u,w,t,g,,Woods,Summer
poisonous,124.1,convex,NA,brown,f,e,,w,110,12.57,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.2,convex,NA,brown,f,e,,w,108,14.88,,,w,u,w,t,e,,Woods,Autumn
poisonous,131.4,convex,NA,gray,f,e,,w,106,14.12,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.5,convex,NA,gray,f,e,,w,107.9,15.06,,,w,u,w,t,e,,Woods,Autumn
poisonous,125.4,convex,NA,brown,f,e,,w,111.9,13.84,,,w,u,w,t,e,,Woods,Autumn
poisonous,123,flat,NA,brown,f,e,,w,111.1,14.23,,,w,u,w,t,e,,Woods,Autumn
poisonous,118.7,convex,NA,gray,f,e,,w,113.2,16.4,,,w,u,w,t,g,,Woods,Summer
poisonous,136.1,convex,NA,brown,f,e,,w,109.8,17.35,,,w,u,w,t,g,,Woods,Autumn
poisonous,111.4,convex,NA,brown,f,e,,w,105.4,11.28,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.3,flat,NA,gray,f,e,,w,116,15.02,,,w,u,w,t,g,,Woods,Autumn
poisonous,132.4,flat,NA,gray,f,e,,w,112.2,16.26,,,w,u,w,t,g,,Woods,Summer
poisonous,132.6,flat,NA,gray,f,e,,w,111.8,17.57,,,w,u,w,t,g,,Woods,Autumn
poisonous,119.1,flat,NA,gray,f,e,,w,108.9,15.15,,,w,u,w,t,g,,Woods,Summer
poisonous,136.5,convex,NA,brown,f,e,,w,113.8,16.39,,,w,u,w,t,e,,Woods,Summer
poisonous,122.5,flat,NA,brown,f,e,,w,106.4,13.56,,,w,u,w,t,e,,Woods,Summer
poisonous,124.2,convex,NA,gray,f,e,,w,106.6,12.68,,,w,u,w,t,e,,Woods,Summer
poisonous,120.6,convex,NA,brown,f,e,,w,109.2,13.86,,,w,u,w,t,g,,Woods,Summer
poisonous,126.1,convex,NA,gray,f,e,,w,110,14.48,,,w,u,w,t,e,,Woods,Summer
poisonous,127,convex,NA,gray,f,e,,w,112.6,14.18,,,w,u,w,t,e,,Woods,Summer
poisonous,135,flat,NA,brown,f,e,,w,107.8,14.5,,,w,u,w,t,e,,Woods,Autumn
poisonous,118,convex,NA,gray,f,e,,w,108.4,12.78,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.8,flat,NA,brown,f,e,,w,105.2,12.99,,,w,u,w,t,g,,Woods,Summer
poisonous,140.2,flat,NA,brown,f,e,,w,112,18.4,,,w,u,w,t,e,,Woods,Autumn
poisonous,113.5,convex,NA,gray,f,e,,w,105.8,12.9,,,w,u,w,t,e,,Woods,Summer
poisonous,120.8,flat,NA,brown,f,e,,w,111.3,16.07,,,w,u,w,t,e,,Woods,Summer
poisonous,136.1,convex,NA,brown,f,e,,w,113.6,15.55,,,w,u,w,t,g,,Woods,Autumn
poisonous,118.6,convex,NA,brown,f,e,,w,111.9,16.36,,,w,u,w,t,g,,Woods,Summer
poisonous,123.8,flat,NA,gray,f,e,,w,106.2,13.94,,,w,u,w,t,e,,Woods,Autumn
poisonous,130.5,flat,NA,brown,f,e,,w,111.8,15.9,,,w,u,w,t,e,,Woods,Summer
poisonous,120.7,flat,NA,brown,f,e,,w,109.3,16.77,,,w,u,w,t,g,,Woods,Autumn
poisonous,140.8,convex,NA,gray,f,e,,w,114.7,17.71,,,w,u,w,t,g,,Woods,Summer
poisonous,124.9,convex,NA,brown,f,e,,w,112.1,17.02,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.9,flat,NA,gray,f,e,,w,110.5,13.48,,,w,u,w,t,e,,Woods,Summer
poisonous,123.5,flat,NA,gray,f,e,,w,106.1,13.66,,,w,u,w,t,e,,Woods,Summer
poisonous,124.4,flat,NA,brown,f,e,,w,113.9,15.42,,,w,u,w,t,e,,Woods,Summer
poisonous,129.5,flat,NA,gray,f,e,,w,118,17.32,,,w,u,w,t,g,,Woods,Autumn
poisonous,119,convex,NA,brown,f,e,,w,110.3,16.51,,,w,u,w,t,g,,Woods,Autumn
poisonous,137,flat,NA,gray,f,e,,w,112,16.78,,,w,u,w,t,g,,Woods,Summer
poisonous,139.2,convex,NA,gray,f,e,,w,115,19.34,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.5,convex,NA,gray,f,e,,w,110.5,15.73,,,w,u,w,t,e,,Woods,Autumn
poisonous,111.2,flat,NA,brown,f,e,,w,112.3,16.45,,,w,u,w,t,e,,Woods,Summer
poisonous,131.7,convex,NA,gray,f,e,,w,112.2,15.94,,,w,u,w,t,g,,Woods,Autumn
poisonous,112.1,flat,NA,gray,f,e,,w,109.2,13.41,,,w,u,w,t,g,,Woods,Summer
poisonous,137.8,convex,NA,gray,f,e,,w,112,16.97,,,w,u,w,t,e,,Woods,Summer
poisonous,119.5,convex,NA,brown,f,e,,w,104.8,12.22,,,w,u,w,t,g,,Woods,Autumn
poisonous,122.4,flat,NA,brown,f,e,,w,111.2,14.93,,,w,u,w,t,e,,Woods,Summer
poisonous,120.2,flat,NA,gray,f,e,,w,103.8,12.45,,,w,u,w,t,g,,Woods,Summer
poisonous,123.9,flat,NA,brown,f,e,,w,110,14.51,,,w,u,w,t,e,,Woods,Autumn
poisonous,132.5,flat,NA,gray,f,e,,w,112.2,13.44,,,w,u,w,t,e,,Woods,Autumn
poisonous,113.5,flat,NA,gray,f,e,,w,104.9,10.58,,,w,u,w,t,g,,Woods,Summer
poisonous,117.3,flat,NA,brown,f,e,,w,105.1,12.96,,,w,u,w,t,g,,Woods,Summer
poisonous,128.9,flat,NA,gray,f,e,,w,113.4,15.75,,,w,u,w,t,e,,Woods,Autumn
poisonous,116.7,flat,NA,gray,f,e,,w,107.9,12.53,,,w,u,w,t,e,,Woods,Autumn
poisonous,137.2,flat,NA,brown,f,e,,w,115.3,17.84,,,w,u,w,t,g,,Woods,Summer
poisonous,141,convex,NA,brown,f,e,,w,116,17.23,,,w,u,w,t,g,,Woods,Summer
poisonous,130.4,convex,NA,gray,f,e,,w,111.5,14.54,,,w,u,w,t,g,,Woods,Autumn
poisonous,118.8,convex,NA,gray,f,e,,w,109.1,14.99,,,w,u,w,t,e,,Woods,Autumn
poisonous,120.4,flat,NA,gray,f,e,,w,112.4,17.14,,,w,u,w,t,e,,Woods,Summer
poisonous,123.3,flat,NA,brown,f,e,,w,112.9,16.69,,,w,u,w,t,g,,Woods,Summer
poisonous,128.7,flat,NA,brown,f,e,,w,108.9,12.28,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.1,flat,NA,gray,f,e,,w,110.6,15.56,,,w,u,w,t,e,,Woods,Summer
poisonous,107.2,flat,NA,gray,f,e,,w,107.2,13.75,,,w,u,w,t,g,,Woods,Summer
poisonous,126.1,convex,NA,gray,f,e,,w,111.7,16.18,,,w,u,w,t,g,,Woods,Autumn
poisonous,122.1,flat,NA,gray,f,e,,w,107.3,15.58,,,w,u,w,t,e,,Woods,Summer
poisonous,119,convex,NA,brown,f,e,,w,109,14.81,,,w,u,w,t,g,,Woods,Autumn
poisonous,130,convex,NA,brown,f,e,,w,108.3,14.03,,,w,u,w,t,e,,Woods,Autumn
poisonous,129.2,convex,NA,gray,f,e,,w,112.1,14.42,,,w,u,w,t,e,,Woods,Summer
poisonous,111,convex,NA,gray,f,e,,w,108.4,12.91,,,w,u,w,t,g,,Woods,Summer
poisonous,129.8,convex,NA,brown,f,e,,w,120.7,14.18,,,w,u,w,t,g,,Woods,Summer
poisonous,112.6,flat,NA,gray,f,e,,w,104.9,11.62,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.5,convex,NA,brown,f,e,,w,106.7,14.13,,,w,u,w,t,e,,Woods,Autumn
poisonous,105.9,convex,NA,gray,f,e,,w,107,9.92,,,w,u,w,t,g,,Woods,Summer
poisonous,129.5,flat,NA,brown,f,e,,w,109.2,14.22,,,w,u,w,t,g,,Woods,Summer
poisonous,128.3,flat,NA,gray,f,e,,w,115.5,15.62,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.9,flat,NA,gray,f,e,,w,109.6,16.76,,,w,u,w,t,e,,Woods,Summer
poisonous,125.2,flat,NA,brown,f,e,,w,110.6,14.94,,,w,u,w,t,g,,Woods,Summer
poisonous,122.8,flat,NA,brown,f,e,,w,107.9,13.3,,,w,u,w,t,g,,Woods,Summer
poisonous,125.6,convex,NA,gray,f,e,,w,111.2,14.45,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.2,convex,NA,brown,f,e,,w,109.5,16.13,,,w,u,w,t,g,,Woods,Autumn
poisonous,136.8,flat,NA,brown,f,e,,w,112.7,16.52,,,w,u,w,t,g,,Woods,Autumn
poisonous,137.3,convex,NA,brown,f,e,,w,114.7,17.54,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.7,convex,NA,brown,f,e,,w,107.5,15.46,,,w,u,w,t,g,,Woods,Autumn
poisonous,120,flat,NA,gray,f,e,,w,107.6,13.78,,,w,u,w,t,g,,Woods,Autumn
poisonous,119.1,convex,NA,brown,f,e,,w,111.1,15.2,,,w,u,w,t,g,,Woods,Summer
poisonous,139.1,convex,NA,brown,f,e,,w,110.5,13.91,,,w,u,w,t,e,,Woods,Summer
poisonous,125.7,convex,NA,gray,f,e,,w,108.4,14.38,,,w,u,w,t,g,,Woods,Autumn
poisonous,116.4,convex,NA,brown,f,e,,w,110.6,15.21,,,w,u,w,t,g,,Woods,Autumn
poisonous,130.3,flat,NA,brown,f,e,,w,103.2,11.8,,,w,u,w,t,g,,Woods,Autumn
poisonous,110,convex,NA,gray,f,e,,w,111,14.55,,,w,u,w,t,e,,Woods,Summer
poisonous,113.7,flat,NA,brown,f,e,,w,108.7,14.72,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.6,convex,NA,brown,f,e,,w,107.6,13.63,,,w,u,w,t,g,,Woods,Autumn
poisonous,108.9,flat,NA,brown,f,e,,w,105.1,12.75,,,w,u,w,t,e,,Woods,Autumn
poisonous,123.8,flat,NA,gray,f,e,,w,109.2,15.66,,,w,u,w,t,g,,Woods,Autumn
poisonous,123.2,flat,NA,brown,f,e,,w,114,15.27,,,w,u,w,t,g,,Woods,Summer
poisonous,120.3,convex,NA,gray,f,e,,w,107.3,11.43,,,w,u,w,t,e,,Woods,Autumn
poisonous,127.9,convex,NA,brown,f,e,,w,109.9,15.32,,,w,u,w,t,g,,Woods,Autumn
poisonous,118.8,convex,NA,gray,f,e,,w,105.9,12.35,,,w,u,w,t,g,,Woods,Summer
poisonous,135.7,flat,NA,brown,f,e,,w,107.6,15.08,,,w,u,w,t,g,,Woods,Autumn
poisonous,115.1,convex,NA,gray,f,e,,w,108.6,13.57,,,w,u,w,t,e,,Woods,Summer
poisonous,118.5,flat,NA,brown,f,e,,w,112.3,15.19,,,w,u,w,t,e,,Woods,Autumn
poisonous,116.8,flat,NA,brown,f,e,,w,107.4,12.42,,,w,u,w,t,g,,Woods,Summer
poisonous,120.5,convex,NA,gray,f,e,,w,108.7,14.94,,,w,u,w,t,g,,Woods,Summer
poisonous,128.3,flat,NA,gray,f,e,,w,107.3,14.75,,,w,u,w,t,e,,Woods,Summer
poisonous,127.6,convex,NA,brown,f,e,,w,106.4,12.26,,,w,u,w,t,e,,Woods,Autumn
poisonous,134.7,flat,NA,brown,f,e,,w,112.4,14.16,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.4,convex,NA,brown,f,e,,w,111.4,15.31,,,w,u,w,t,e,,Woods,Autumn
poisonous,124,flat,NA,brown,f,e,,w,105.2,12.06,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.7,convex,NA,brown,f,e,,w,111.9,15.4,,,w,u,w,t,e,,Woods,Summer
poisonous,125,flat,NA,gray,f,e,,w,109.8,15.14,,,w,u,w,t,g,,Woods,Summer
poisonous,128.8,flat,NA,gray,f,e,,w,110.6,14.74,,,w,u,w,t,g,,Woods,Autumn
poisonous,108,flat,NA,brown,f,e,,w,105.1,12.34,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.7,flat,NA,gray,f,e,,w,112.7,16.99,,,w,u,w,t,e,,Woods,Summer
poisonous,137.6,convex,NA,brown,f,e,,w,112.6,14.75,,,w,u,w,t,e,,Woods,Autumn
poisonous,122.9,flat,NA,gray,f,e,,w,112.2,15.97,,,w,u,w,t,e,,Woods,Summer
poisonous,122.5,flat,NA,brown,f,e,,w,113,15.17,,,w,u,w,t,e,,Woods,Autumn
poisonous,134.1,convex,NA,gray,f,e,,w,112.8,15.85,,,w,u,w,t,g,,Woods,Autumn
poisonous,129.8,convex,NA,gray,f,e,,w,108.9,16.71,,,w,u,w,t,g,,Woods,Summer
poisonous,119.2,flat,NA,brown,f,e,,w,103.8,12.29,,,w,u,w,t,e,,Woods,Autumn
poisonous,132.6,convex,NA,brown,f,e,,w,108.4,16.54,,,w,u,w,t,e,,Woods,Autumn
poisonous,135,flat,NA,brown,f,e,,w,115.1,16.84,,,w,u,w,t,e,,Woods,Summer
poisonous,125.4,convex,NA,brown,f,e,,w,111.4,16.9,,,w,u,w,t,g,,Woods,Summer
poisonous,129.9,flat,NA,brown,f,e,,w,112.7,13.68,,,w,u,w,t,e,,Woods,Autumn
poisonous,135.5,flat,NA,gray,f,e,,w,110.9,15.25,,,w,u,w,t,e,,Woods,Summer
poisonous,125.2,flat,NA,brown,f,e,,w,113.3,14.89,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.7,flat,NA,brown,f,e,,w,108.7,15.37,,,w,u,w,t,e,,Woods,Summer
poisonous,112.4,flat,NA,gray,f,e,,w,100.9,11.19,,,w,u,w,t,e,,Woods,Autumn
poisonous,135.5,convex,NA,gray,f,e,,w,109.3,14.4,,,w,u,w,t,g,,Woods,Autumn
poisonous,110.7,convex,NA,gray,f,e,,w,103.6,11.95,,,w,u,w,t,e,,Woods,Summer
poisonous,116.5,flat,NA,gray,f,e,,w,109.2,14.43,,,w,u,w,t,g,,Woods,Summer
poisonous,127.1,flat,NA,brown,f,e,,w,110.5,15.07,,,w,u,w,t,e,,Woods,Summer
poisonous,134,flat,NA,gray,f,e,,w,111.8,16.97,,,w,u,w,t,g,,Woods,Autumn
poisonous,135.4,convex,NA,gray,f,e,,w,109.7,16.48,,,w,u,w,t,e,,Woods,Autumn
poisonous,120.2,convex,NA,brown,f,e,,w,106.5,13.96,,,w,u,w,t,g,,Woods,Summer
poisonous,118.9,convex,NA,gray,f,e,,w,106.7,12.12,,,w,u,w,t,e,,Woods,Autumn
poisonous,135.5,flat,NA,gray,f,e,,w,112,15.08,,,w,u,w,t,e,,Woods,Summer
poisonous,135.5,convex,NA,brown,f,e,,w,115.6,16.3,,,w,u,w,t,e,,Woods,Summer
poisonous,117.9,convex,NA,brown,f,e,,w,105.1,14.33,,,w,u,w,t,g,,Woods,Summer
poisonous,118.8,convex,NA,gray,f,e,,w,105.2,12.63,,,w,u,w,t,e,,Woods,Autumn
poisonous,133.5,convex,NA,gray,f,e,,w,110.4,14.56,,,w,u,w,t,e,,Woods,Summer
poisonous,125.3,convex,NA,brown,f,e,,w,104.8,14.84,,,w,u,w,t,e,,Woods,Autumn
poisonous,104.3,convex,NA,gray,f,e,,w,106.1,12.51,,,w,u,w,t,e,,Woods,Summer
poisonous,119.8,convex,NA,brown,f,e,,w,112.7,16.51,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.6,convex,NA,brown,f,e,,w,111.1,16.04,,,w,u,w,t,g,,Woods,Summer
poisonous,126.4,flat,NA,gray,f,e,,w,111.7,15.96,,,w,u,w,t,e,,Woods,Autumn
poisonous,107.9,flat,NA,gray,f,e,,w,105.6,12.14,,,w,u,w,t,g,,Woods,Summer
poisonous,131,convex,NA,brown,f,e,,w,113.5,14.27,,,w,u,w,t,e,,Woods,Summer
poisonous,110,flat,NA,gray,f,e,,w,110.3,15.65,,,w,u,w,t,g,,Woods,Summer
poisonous,132,convex,NA,brown,f,e,,w,108.5,13.56,,,w,u,w,t,g,,Woods,Autumn
poisonous,127.2,convex,NA,gray,f,e,,w,107.4,14.21,,,w,u,w,t,e,,Woods,Autumn
poisonous,123.1,convex,NA,brown,f,e,,w,105.5,12.86,,,w,u,w,t,g,,Woods,Autumn
poisonous,132.6,flat,NA,gray,f,e,,w,114.2,17.29,,,w,u,w,t,e,,Woods,Autumn
poisonous,131.4,flat,NA,brown,f,e,,w,115.2,15.34,,,w,u,w,t,g,,Woods,Summer
poisonous,119.6,convex,NA,brown,f,e,,w,105.2,14.07,,,w,u,w,t,e,,Woods,Summer
poisonous,124,flat,NA,brown,f,e,,w,108.7,13.27,,,w,u,w,t,g,,Woods,Autumn
poisonous,113.8,flat,NA,gray,f,e,,w,108.2,14.94,,,w,u,w,t,g,,Woods,Autumn
poisonous,113.4,flat,NA,gray,f,e,,w,113.3,14.34,,,w,u,w,t,g,,Woods,Summer
poisonous,137.9,convex,NA,gray,f,e,,w,116.6,15.83,,,w,u,w,t,g,,Woods,Autumn
poisonous,128.6,flat,NA,gray,f,e,,w,107.6,14.26,,,w,u,w,t,g,,Woods,Autumn
poisonous,119,convex,NA,brown,f,e,,w,108.6,15.9,,,w,u,w,t,e,,Woods,Summer
poisonous,129.8,flat,NA,gray,f,e,,w,110,14.33,,,w,u,w,t,g,,Woods,Summer
poisonous,126.8,flat,NA,brown,f,e,,w,114.6,16.85,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.1,convex,NA,brown,f,e,,w,104.1,12.32,,,w,u,w,t,e,,Woods,Autumn
poisonous,118.3,flat,NA,gray,f,e,,w,108,14.34,,,w,u,w,t,g,,Woods,Autumn
poisonous,120.9,flat,NA,gray,f,e,,w,107.4,14.04,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.9,convex,NA,gray,f,e,,w,115.3,14.97,,,w,u,w,t,g,,Woods,Autumn
poisonous,122.1,convex,NA,brown,f,e,,w,112.2,16.79,,,w,u,w,t,e,,Woods,Summer
poisonous,121.4,flat,NA,brown,f,e,,w,113.9,15.7,,,w,u,w,t,g,,Woods,Summer
poisonous,120,flat,NA,brown,f,e,,w,109,14.95,,,w,u,w,t,e,,Woods,Summer
poisonous,127,flat,NA,gray,f,e,,w,107.3,13.92,,,w,u,w,t,e,,Woods,Autumn
poisonous,121.2,flat,NA,brown,f,e,,w,105.9,12.52,,,w,u,w,t,g,,Woods,Summer
poisonous,122,flat,NA,gray,f,e,,w,112,14.38,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.9,convex,NA,brown,f,e,,w,109.4,14.8,,,w,u,w,t,g,,Woods,Autumn
poisonous,135.2,convex,NA,gray,f,e,,w,108.2,16.87,,,w,u,w,t,g,,Woods,Autumn
poisonous,126.7,flat,NA,gray,f,e,,w,114,15.51,,,w,u,w,t,g,,Woods,Summer
poisonous,113.2,convex,NA,brown,f,e,,w,105.9,12.12,,,w,u,w,t,e,,Woods,Autumn
poisonous,128.3,convex,NA,brown,f,e,,w,112.5,14.62,,,w,u,w,t,g,,Woods,Summer
poisonous,131.4,flat,NA,brown,f,e,,w,109.4,14.47,,,w,u,w,t,g,,Woods,Autumn
poisonous,122.7,convex,NA,gray,f,e,,w,111.5,13.85,,,w,u,w,t,g,,Woods,Summer
poisonous,130.1,flat,NA,brown,f,e,,w,108.8,14.69,,,w,u,w,t,g,,Woods,Summer
poisonous,120.3,flat,NA,gray,f,e,,w,109.2,14.8,,,w,u,w,t,g,,Woods,Autumn
poisonous,129.8,flat,NA,gray,f,e,,w,109.4,15.94,,,w,u,w,t,g,,Woods,Summer
poisonous,137.1,flat,NA,brown,f,e,,w,111.5,16.6,,,w,u,w,t,g,,Woods,Summer
poisonous,134.2,flat,NA,gray,f,e,,w,112.3,16.33,,,w,u,w,t,e,,Woods,Autumn
poisonous,126.2,flat,NA,brown,f,e,,w,105.7,14.23,,,w,u,w,t,g,,Woods,Autumn
poisonous,110.9,flat,NA,brown,f,e,,w,105.2,11.78,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.2,flat,NA,brown,f,e,,w,107,15.57,,,w,u,w,t,e,,Woods,Autumn
poisonous,130,flat,NA,gray,f,e,,w,111,11.85,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.2,convex,NA,brown,f,e,,w,106.2,13.53,,,w,u,w,t,e,,Woods,Autumn
poisonous,139.3,convex,NA,gray,f,e,,w,118.1,17.57,,,w,u,w,t,e,,Woods,Summer
poisonous,116.8,convex,NA,brown,f,e,,w,106.2,12.79,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.2,flat,NA,gray,f,e,,w,113.7,18.31,,,w,u,w,t,g,,Woods,Summer
poisonous,120.7,flat,NA,gray,f,e,,w,107.4,12.04,,,w,u,w,t,e,,Woods,Summer
poisonous,113.2,flat,NA,gray,f,e,,w,113.1,13.96,,,w,u,w,t,g,,Woods,Summer
poisonous,120.6,flat,NA,gray,f,e,,w,100.7,14.91,,,w,u,w,t,e,,Woods,Autumn
poisonous,124.2,convex,NA,brown,f,e,,w,109.4,13.1,,,w,u,w,t,g,,Woods,Summer
poisonous,123,convex,NA,brown,f,e,,w,105.4,11.64,,,w,u,w,t,g,,Woods,Autumn
poisonous,131.7,convex,NA,brown,f,e,,w,112.2,17.16,,,w,u,w,t,e,,Woods,Autumn
poisonous,114,convex,NA,brown,f,e,,w,104.4,14.84,,,w,u,w,t,e,,Woods,Summer
poisonous,125.1,flat,NA,gray,f,e,,w,111.3,15.42,,,w,u,w,t,g,,Woods,Summer
poisonous,103.9,convex,NA,brown,f,e,,w,105.3,14.51,,,w,u,w,t,e,,Woods,Summer
poisonous,120.5,convex,NA,gray,f,e,,w,111.6,15.77,,,w,u,w,t,g,,Woods,Autumn
poisonous,120.2,flat,NA,gray,f,e,,w,108.4,14.33,,,w,u,w,t,g,,Woods,Autumn
poisonous,105,convex,NA,gray,f,e,,w,105.7,12.26,,,w,u,w,t,g,,Woods,Summer
poisonous,130.7,flat,NA,gray,f,e,,w,109.1,15.16,,,w,u,w,t,e,,Woods,Autumn
poisonous,118.8,convex,NA,gray,f,e,,w,107.3,14.33,,,w,u,w,t,e,,Woods,Autumn
poisonous,114.7,convex,NA,brown,f,e,,w,110.5,14.48,,,w,u,w,t,g,,Woods,Autumn
poisonous,117.6,flat,NA,brown,f,e,,w,112.9,14.39,,,w,u,w,t,e,,Woods,Summer
poisonous,118.5,flat,NA,brown,f,e,,w,106.2,13.74,,,w,u,w,t,g,,Woods,Summer
